timeline,KM_estimate,Arm,Origin,Event
0.17,0.0097774677916264,Placebo,Observed data (FOURIER),MACE
0.18,0.0103736120177395,Placebo,Observed data (FOURIER),MACE
0.19,0.0109991873374793,Placebo,Observed data (FOURIER),MACE
0.2,0.0112212155078708,Placebo,Observed data (FOURIER),MACE
0.21,0.0115955722295138,Placebo,Observed data (FOURIER),MACE
0.22,0.0121918061795064,Placebo,Observed data (FOURIER),MACE
0.23,0.0126146699769326,Placebo,Observed data (FOURIER),MACE
0.24,0.0134691903733977,Placebo,Observed data (FOURIER),MACE
0.25,0.0138954346288877,Placebo,Observed data (FOURIER),MACE
0.26,0.0144390434334769,Placebo,Observed data (FOURIER),MACE
0.27,0.0152662436106646,Placebo,Observed data (FOURIER),MACE
0.28,0.0156025602128076,Placebo,Observed data (FOURIER),MACE
0.29,0.0157742831130994,Placebo,Observed data (FOURIER),MACE
0.3,0.0164368764422243,Placebo,Observed data (FOURIER),MACE
0.31,0.0167600874328923,Placebo,Observed data (FOURIER),MACE
0.32,0.0170421023210894,Placebo,Observed data (FOURIER),MACE
0.33,0.0170567297684605,Placebo,Observed data (FOURIER),MACE
0.34,0.0170584128884143,Placebo,Observed data (FOURIER),MACE
0.35,0.0170584128884143,Placebo,Observed data (FOURIER),MACE
0.36,0.0170584128884143,Placebo,Observed data (FOURIER),MACE
0.37,0.017318857322663,Placebo,Observed data (FOURIER),MACE
0.38,0.0177797858861038,Placebo,Observed data (FOURIER),MACE
0.39,0.0181125529512115,Placebo,Observed data (FOURIER),MACE
0.4,0.0187726207628821,Placebo,Observed data (FOURIER),MACE
0.41,0.0194489871672124,Placebo,Observed data (FOURIER),MACE
0.42,0.0197689541700666,Placebo,Observed data (FOURIER),MACE
0.43,0.0209070176329823,Placebo,Observed data (FOURIER),MACE
0.44,0.0215449198440149,Placebo,Observed data (FOURIER),MACE
0.45,0.0217280653093963,Placebo,Observed data (FOURIER),MACE
0.46,0.0220741999560877,Placebo,Observed data (FOURIER),MACE
0.47,0.02290720316825,Placebo,Observed data (FOURIER),MACE
0.48,0.0234508889475239,Placebo,Observed data (FOURIER),MACE
0.49,0.0239781652754704,Placebo,Observed data (FOURIER),MACE
0.5,0.0243760208295353,Placebo,Observed data (FOURIER),MACE
0.51,0.0247165049278792,Placebo,Observed data (FOURIER),MACE
0.52,0.0251836127784707,Placebo,Observed data (FOURIER),MACE
0.53,0.0255495872975018,Placebo,Observed data (FOURIER),MACE
0.54,0.0258639102354124,Placebo,Observed data (FOURIER),MACE
0.55,0.0263744243237269,Placebo,Observed data (FOURIER),MACE
0.56,0.027021884569535,Placebo,Observed data (FOURIER),MACE
0.57,0.0272255653454312,Placebo,Observed data (FOURIER),MACE
0.58,0.0277801294453467,Placebo,Observed data (FOURIER),MACE
0.59,0.0286243932760047,Placebo,Observed data (FOURIER),MACE
0.6,0.0289299202816541,Placebo,Observed data (FOURIER),MACE
0.61,0.0296630506471615,Placebo,Observed data (FOURIER),MACE
0.62,0.03007495931329,Placebo,Observed data (FOURIER),MACE
0.63,0.0304590125713906,Placebo,Observed data (FOURIER),MACE
0.64,0.0309844769448255,Placebo,Observed data (FOURIER),MACE
0.65,0.0313123274631068,Placebo,Observed data (FOURIER),MACE
0.66,0.0317892402238138,Placebo,Observed data (FOURIER),MACE
0.67,0.0318120785354693,Placebo,Observed data (FOURIER),MACE
0.68,0.0323073967123891,Placebo,Observed data (FOURIER),MACE
0.69,0.0328069968979641,Placebo,Observed data (FOURIER),MACE
0.7,0.0331478143681246,Placebo,Observed data (FOURIER),MACE
0.71,0.0338053580313952,Placebo,Observed data (FOURIER),MACE
0.72,0.0342468143759749,Placebo,Observed data (FOURIER),MACE
0.73,0.0349654582973992,Placebo,Observed data (FOURIER),MACE
0.740000000000001,0.0356091116840914,Placebo,Observed data (FOURIER),MACE
0.75,0.0360271332014303,Placebo,Observed data (FOURIER),MACE
0.760000000000001,0.0363179849828675,Placebo,Observed data (FOURIER),MACE
0.77,0.0369092073774964,Placebo,Observed data (FOURIER),MACE
0.780000000000001,0.0375441789279814,Placebo,Observed data (FOURIER),MACE
0.79,0.0380381402344289,Placebo,Observed data (FOURIER),MACE
0.800000000000001,0.0385393674541198,Placebo,Observed data (FOURIER),MACE
0.81,0.0388875735669637,Placebo,Observed data (FOURIER),MACE
0.820000000000001,0.0390624051027956,Placebo,Observed data (FOURIER),MACE
0.83,0.0395521354462762,Placebo,Observed data (FOURIER),MACE
0.84,0.0401008136527771,Placebo,Observed data (FOURIER),MACE
0.85,0.0409091316488683,Placebo,Observed data (FOURIER),MACE
0.860000000000001,0.0414042290824369,Placebo,Observed data (FOURIER),MACE
0.87,0.0419064784102683,Placebo,Observed data (FOURIER),MACE
0.880000000000001,0.0423233744778007,Placebo,Observed data (FOURIER),MACE
0.89,0.0432725661960992,Placebo,Observed data (FOURIER),MACE
0.900000000000001,0.0439314474663774,Placebo,Observed data (FOURIER),MACE
0.91,0.0448279924695557,Placebo,Observed data (FOURIER),MACE
0.920000000000001,0.0451286664178646,Placebo,Observed data (FOURIER),MACE
0.93,0.0454522996010105,Placebo,Observed data (FOURIER),MACE
0.94,0.0461135215318475,Placebo,Observed data (FOURIER),MACE
